;0;1;2;3;4;5
1271;Air Products and Chemicals, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=009158106&m=1105348&c=5646452;APD;26/01/2017;Annual;USA
1272;Air Products and Chemicals, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=009158106&m=1191694&c=5646452;APD;25/01/2018;Annual;USA
1273;Air Water Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=J00662114&m=901798&c=355082;4088;26/06/2014;Annual;Japan
1274;Air Water Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3160670000&m=985161&c=5643915;4088;25/06/2015;Annual;Japan
1275;Air Water Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3160670000&m=1073640&c=5643915;4088;28/06/2016;Annual;Japan
1276;Air Water Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3160670000&m=1156250&c=5643915;4088;28/06/2017;Annual;Japan
1277;Air Water Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3160670000&m=1246171&c=5643915;4088;27/06/2018;Annual;Japan
1278;AirAsia Berhad;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=MYL5099OO006&m=976826&c=5662619;AIRASIA;03/06/2015;Annual;Malaysia
1279;AirAsia Berhad;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=MYL5099OO006&m=1056549&c=5662619;AIRASIA;09/05/2016;Special;Malaysia
1280;AirAsia Berhad;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=MYL5099OO006&m=1060246&c=5662619;AIRASIA;30/05/2016;Annual;Malaysia
1281;AirAsia Berhad;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=MYL5099OO006&m=1144660&c=5662620;AIRASIA;25/05/2017;Annual;Malaysia
1282;AirAsia Berhad;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=MYL5099OO006&m=1191795&c=5662620;AIRASIA;08/01/2018;Court;Malaysia
1283;AirAsia Berhad;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=MYL5099OO006&m=1191794&c=5662620;AIRASIA;08/01/2018;Special;Malaysia
1284;Airasia Bhd;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y0029V101&m=886404&c=355082;AIRASIA;04/06/2014;Annual;Malaysia
1285;Airasia Bhd;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y0029V101&m=886406&c=355082;AIRASIA;04/06/2014;Special;Malaysia
1286;AirAsia Group Berhad;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=MYL5099OO006&m=1233256&c=5662620;AIRASIA;14/05/2018;Special;Malaysia
1287;AirAsia Group Berhad;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=MYL5099OO006&m=1242941&c=5662620;AIRASIA;20/06/2018;Annual;Malaysia
1288;AirAsia X Berhad;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=MYL5238OO000&m=1144863&c=5662620;AAX;23/05/2017;Annual;Malaysia
1289;AirAsia X Berhad;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=MYL5238OO000&m=1234429&c=5662620;AAX;04/06/2018;Annual;Malaysia
1290;Aircastle Limited;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=G0129K104&m=874622&c=355082;AYR;22/05/2014;Annual;Bermuda
1291;Aircastle Limited;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=G0129K104&m=963981&c=5646452;AYR;21/05/2015;Annual;Bermuda
1292;Aircastle Limited;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=G0129K104&m=1051319&c=5646452;AYR;26/05/2016;Annual;Bermuda
1293;Aircastle Limited;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=G0129K104&m=1134794&c=5646452;AYR;19/05/2017;Annual;Bermuda
1294;Aircastle Limited;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=G0129K104&m=1221305&c=5646452;AYR;18/05/2018;Annual;Bermuda
1295;Airesis SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=H38027126&m=887432&c=355082;AIRE;20/06/2014;Annual;Switzerland
1296;Airesis SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CH0010947627&m=936277&c=5643915;AIRE;11/06/2015;Annual;Switzerland
1297;Airgas, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=009363102&m=817971&c=355082;ARG;06/08/2013;Annual;USA
1298;Airgas, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=009363102&m=907716&c=355082;ARG;05/08/2014;Annual;USA
1299;Airgas, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=009363102&m=989941&c=5646452;ARG;04/08/2015;Annual;USA
1300;Airgas, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=009363102&m=1024438&c=5646462;ARG;23/02/2016;Special;USA
1301;Airport City Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010958358&m=932208&c=5643915;ARPT;12/01/2015;Annual;Israel
1302;Airport City Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010958358&m=989909&c=5643915;ARPT;06/08/2015;Annual/Special;Israel
1303;Airport City Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010958358&m=1076333&c=5643915;ARPT;05/09/2016;Annual/Special;Israel
1304;Airport City Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010958358&m=1111127&c=5643915;ARPT;08/03/2017;Special;Israel
1305;Airport City Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010958358&m=1184673&c=5643915;ARPT;06/12/2017;Annual/Special;Israel
1306;Airport City Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0010958358&m=1247768&c=5643915;ARPT;11/07/2018;Annual;Israel
1307;Airport Facilities;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=J00641100&m=903980&c=355082;8864;27/06/2014;Annual;Japan
1308;Airport Facilities;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3266050008&m=986535&c=5643915;8864;26/06/2015;Annual;Japan
1309;Airport Facilities;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3266050008&m=1072819&c=5643915;8864;29/06/2016;Annual;Japan
1310;Airport Facilities;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3266050008&m=1158021&c=5643915;8864;29/06/2017;Annual;Japan
1311;Airport Facilities;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3266050008&m=1248496&c=5643915;8864;28/06/2018;Annual;Japan
1312;Airports of Thailand Public Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y0028Q111&m=842952&c=355082;AOT;24/01/2014;Annual;Thailand
1313;Airports of Thailand Public Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y0028Q111&m=864596&c=355082;AOT;30/04/2014;Special;Thailand
1314;Airports of Thailand Public Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TH0765010010&m=932182&c=5643915;AOT;23/01/2015;Annual;Thailand
1315;Airports of Thailand Public Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TH0765010010&m=1017554&c=5643915;AOT;22/01/2016;Annual;Thailand
1316;Airports of Thailand Public Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TH0765010010&m=1103371&c=5643915;AOT;27/01/2017;Annual;Thailand
1317;Airports of Thailand Public Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TH0765010Z16&m=1189911&c=5643915;AOT;25/01/2018;Annual;Thailand
1318;Airtac International Group;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=G01408106&m=857556&c=355082;1590;29/05/2014;Annual;Cayman Islands
1319;Airtac International Group;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KYG014081064&m=947260&c=5643915;1590;28/05/2015;Annual;Cayman Islands
1320;Airtac International Group;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KYG014081064&m=1031329&c=5643915;1590;18/05/2016;Annual;Cayman Islands
1321;AirTAC International Group;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KYG014081064&m=1116401&c=5643915;1590;16/05/2017;Annual;Cayman Islands
1322;AirTAC International Group;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KYG014081064&m=1210386&c=5643915;1590;11/06/2018;Annual;Cayman Islands
1323;Aisan Industry;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=J00672105&m=897407&c=355082;7283;13/06/2014;Annual;Japan
1324;Aisan Industry;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3101600009&m=980405&c=5643915;7283;12/06/2015;Annual;Japan
1325;Aisan Industry;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3101600009&m=1067467&c=5643915;7283;14/06/2016;Annual;Japan
1326;Aisan Industry;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3101600009&m=1152512&c=5643915;7283;13/06/2017;Annual;Japan
1327;Aisan Industry;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3101600009&m=1242170&c=5643915;7283;13/06/2018;Annual;Japan
1328;Aisin Seiki Co. Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=J00714105&m=898365&c=355082;7259;18/06/2014;Annual;Japan
1329;Aisin Seiki Co. Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3102000001&m=982044&c=5643915;7259;18/06/2015;Annual;Japan
1330;Aisin Seiki Co. Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3102000001&m=1068659&c=5643915;7259;17/06/2016;Annual;Japan
1331;Aisin Seiki Co. Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3102000001&m=1153337&c=5643915;7259;16/06/2017;Annual;Japan
1332;Aisin Seiki Co. Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3102000001&m=1242759&c=5643915;7259;19/06/2018;Annual;Japan
1333;Aisino Corp.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CNE000001FB1&m=1022095&c=5643916;600271;25/01/2016;Special;China
1334;Aisino Corp.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CNE000001FB1&m=1031897&c=5643916;600271;15/03/2016;Special;China
1335;Aisino Corp.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CNE000001FB1&m=1053831&c=5643916;600271;06/05/2016;Annual;China
1336;Aisino Corp.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CNE000001FB1&m=1084739&c=5643916;600271;07/09/2016;Special;China
1337;AIT Corp;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3160050005&m=972234&c=5643915;9381;20/05/2015;Annual;Japan
1338;AIT Corp;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3160050005&m=1059029&c=5643915;9381;20/05/2016;Annual;Japan
1339;AIT Corp;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3160050005&m=1144229&c=5643915;9381;19/05/2017;Annual;Japan
1340;AIT Corp;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3160050005&m=1236106&c=5643915;9381;24/05/2018;Annual;Japan
1341;Aixtron SE;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=D0198L143&m=853756&c=355082;AIXA;14/05/2014;Annual;Germany
1342;Aixtron SE;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=DE000A0WMPJ6&m=961549&c=5643915;AIXA;20/05/2015;Annual;Germany
1343;Aixtron SE;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=DE000A0WMPJ6&m=1201169&c=5643915;AIXA;16/05/2018;Annual;Germany
1344;Aizawa Securities Co. Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3101850000&m=985134&c=5643915;8708;26/06/2015;Annual;Japan
1345;Aizawa Securities Co. Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3101850000&m=1157167&c=5643915;8708;28/06/2017;Annual;Japan
1346;Aizawa Securities Co. Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3101850000&m=1248052&c=5643915;8708;27/06/2018;Annual;Japan
1347;AJ Lucas Group Limited;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Q01708108&m=836371&c=355082;AJL;29/11/2013;Annual;Australia
1348;AJ Lucas Group Limited;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Q01708108&m=922985&c=355082;AJL;13/11/2014;Annual;Australia
1349;AJ Lucas Group Limited;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=AU000000AJL1&m=1180635&c=5662591;AJL;16/11/2017;Annual;Australia
1350;AJ Networks Co. Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KR7095570008&m=1094234&c=5643915;A095570;30/11/2016;Special;South Korea
1351;AJ Networks Co. Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KR7095570008&m=1118342&c=5643915;A095570;31/03/2017;Annual;South Korea
1352;AJ Networks Co. Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KR7095570008&m=1151069&c=5643915;A095570;30/06/2017;Special;South Korea
1353;AJ Networks Co. Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KR7095570008&m=1209230&c=5643915;A095570;30/03/2018;Annual;South Korea
1354;AJ Rent A Car Co. Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y4S87X116&m=947795&c=5398271;068400;27/03/2015;Annual;South Korea
1355;AJ Rent A Car Co. Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KR7068400001&m=1035156&c=5643915;A068400;25/03/2016;Annual;South Korea
1356;Ajanta Pharma Limited;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=INE031B01049&m=982882&c=5643915;532331;04/07/2015;Annual;India
1357;Ajanta Pharma Limited;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=INE031B01049&m=1063347&c=5643915;532331;05/07/2016;Annual;India
1358;Ajanta Pharma Limited;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=INE031B01049&m=1147821&c=5643915;532331;05/07/2017;Annual;India
1359;Ajanta Pharma Limited;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=INE031B01049&m=1172687&c=5643915;532331;10/10/2017;Court;India
1360;Ajanta Pharma Limited;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=INE031B01049&m=1237055&c=5643915;AJANTPHARM;05/07/2018;Annual;India
1361;Ajinomoto Co. Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=J00882126&m=899837&c=355082;2802;27/06/2014;Annual;Japan
1362;Ajinomoto Co. Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3119600009&m=982035&c=5643915;2802;26/06/2015;Annual;Japan
1363;Ajinomoto Co. Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3119600009&m=1069435&c=5643915;2802;29/06/2016;Annual;Japan
1364;Ajinomoto Co. Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3119600009&m=1154777&c=5643915;2802;27/06/2017;Annual;Japan
1365;Ajinomoto Co. Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3119600009&m=1244873&c=5643915;2802;26/06/2018;Annual;Japan
1366;Ajisen (China) Holdings Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=G0192S109&m=875219&c=355082;00538;15/05/2014;Annual;Cayman Islands
1367;Ajisen (China) Holdings Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KYG0192S1093&m=971837&c=5643915;00538;05/06/2015;Annual;Cayman Islands
1368;Ajisen (China) Holdings Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KYG0192S1093&m=1054649&c=5643915;538;18/05/2016;Annual;Cayman Islands
1369;Ajisen (China) Holdings Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KYG0192S1093&m=1141578&c=5643915;538;24/05/2017;Annual;Cayman Islands
1370;Ajisen (China) Holdings Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KYG0192S1093&m=1161440&c=5643915;538;13/07/2017;Special;Cayman Islands
1371;Ajisen (China) Holdings Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KYG0192S1093&m=1229384&c=5643915;538;23/05/2018;Annual;Cayman Islands
1372;AK Holdings, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y0016S103&m=850666&c=5398271;006840;21/03/2014;Annual;South Korea
1373;AK Holdings, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y0016S103&m=940405&c=5398271;006840;20/03/2015;Annual;South Korea
1374;AK Holdings, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KR7006840003&m=1026251&c=5643915;A006840;25/03/2016;Annual;South Korea
1375;AK Holdings, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KR7006840003&m=1112807&c=5643915;A006840;24/03/2017;Annual;South Korea
1376;AK Holdings, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KR7006840003&m=1200141&c=5643915;A006840;23/03/2018;Annual;South Korea
1377;AK Steel Holding Corporation;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=001547108&m=879902&c=355082;AKS;29/05/2014;Annual;USA
1378;AK Steel Holding Corporation;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=001547108&m=1080265&c=5646452;AKS;07/09/2016;Special;USA
1379;AK Steel Holding Corporation;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=001547108&m=1136443&c=5646452;AKS;25/05/2017;Annual;USA
1380;AK Steel Holding Corporation;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=001547108&m=1224099&c=5646452;AKS;24/05/2018;Annual;USA
1381;Akamai Technologies, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00971T101&m=871870&c=355082;AKAM;14/05/2014;Annual;USA
1382;Akamai Technologies, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00971T101&m=962210&c=5646452;AKAM;13/05/2015;Annual;USA
1383;Akamai Technologies, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00971T101&m=1047065&c=5646462;AKAM;11/05/2016;Annual;USA
1384;Akamai Technologies, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00971T101&m=1133892&c=5646462;AKAM;17/05/2017;Annual;USA
1385;Akamai Technologies, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00971T101&m=1230320&c=5646452;AKAM;01/06/2018;Annual;USA
1386;Akbank T.A.S.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M0300L106&m=856315&c=5094943;AKBNK;27/03/2014;Annual;Turkey
1387;Akbank T.A.S.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TRAAKBNK91N6&m=945466&c=5643924;AKBNK;26/03/2015;Annual;Turkey
1388;Akbank T.A.S.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TRAAKBNK91N6&m=1031136&c=5643947;AKBNK;28/03/2016;Annual;Turkey
1389;Akbank T.A.S.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TRAAKBNK91N6&m=1117092&c=5643915;AKBNK;28/03/2017;Annual;Turkey
1390;Akbank T.A.S.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TRAAKBNK91N6&m=1199657&c=5643915;AKBNK;26/03/2018;Annual;Turkey
1391;Akcansa Cimento Sanayi ve Ticaret SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M03343122&m=856671&c=1216672;AKCNS;26/03/2014;Annual;Turkey
